Rank,Name,Level,Mode,Power,Class,Skills
1003,ANGRA,100,Hardcore,808,Druid,"Earth Spike, Pulverize, Trample, Earthen Bulwark, Grizzly Rage, Debilitating Roar"
1004,Shank,100,Hardcore,819,Rogue,"Puncture, Twisting Blades, Death Trap, Shadow Step, Dark Shroud, Poison Trap"
1005,Jhowke,100,Hardcore,798,Sorcerer,"Flame Shield, Ice Shards, Teleport, Ice Armor, Frost Nova, Deep Freeze"
1006,Raikn,100,Hardcore,786,Druid,"Wind Shear, Tornado, Blood Howl, Hurricane, Earthen Bulwark, Grizzly Rage"
1007,Komo,100,Hardcore,795,Druid,"Earth Spike, Pulverize, Earthen Bulwark, Debilitating Roar, Trample, Grizzly Rage"
1008,Riverilla,100,Hardcore,783,Necromancer,"Reap, Sever, Decrepify, Corpse Explosion, Blight, Bone Storm"
1009,LoikOne,100,Hardcore,817,Sorcerer,"Frost Bolt, Ice Shards, Frost Nova, Blizzard, Ice Armor, Teleport"
1010,JoshuaPower,100,Hardcore,719,Druid,"Earth Spike, Pulverize, Earthen Bulwark, Trample, Debilitating Roar, Grizzly Rage"
1011,LagProtected,100,Hardcore,817,Druid,"Storm Strike, Tornado, Blood Howl, Hurricane, Grizzly Rage, Cyclone Armor"
1012,BiggaBoi,100,Hardcore,0,Druid,
1013,Woland,100,Hardcore,816,Barbarian,"Frenzy, Whirlwind, Rallying Cry, Challenging Shout, War Cry, Iron Skin"
1014,Whisla,100,Hardcore,774,Necromancer,"Bone Splinters, Bone Spear, Corpse Tendrils, Blood Mist, Bone Prison, Bone Storm"
1015,Chococo,100,Hardcore,794,Sorcerer,"Ice Armor, Flame Shield, Arc Lash, Teleport, Frost Nova, Unstable Currents"
1016,WGACA,100,Hardcore,781,Sorcerer,"Blizzard, Ice Shards, Teleport, Flame Shield, Ice Armor, Frost Nova"
1017,FatPickle,100,Hardcore,806,Druid,"Earth Spike, Pulverize, Earthen Bulwark, Debilitating Roar, Trample, Grizzly Rage"
1018,Adam,100,Hardcore,745,Sorcerer,"Frost Bolt, Frozen Orb, Teleport, Frost Nova, Ice Armor, Deep Freeze"
1019,Triangle,100,Hardcore,806,Druid,"Blood Howl, Shred, Earthen Bulwark, Hurricane, Grizzly Rage, Claw"
1020,Leong,100,Hardcore,795,Rogue,"Puncture, Twisting Blades, Dash, Poison Trap, Shadow Step, Death Trap"
1021,Amara,100,Hardcore,783,Rogue,"Puncture, Dark Shroud, Concealment, Poison Imbuement, Rain of Arrows, Rapid Fire"
1022,popske,100,Hardcore,789,Barbarian,"Lunging Strike, Whirlwind, Challenging Shout, War Cry, Rallying Cry, Wrath of the Berserker"
1023,Druid,100,Hardcore,803,Druid,"Storm Strike, Tornado, Hurricane, Cyclone Armor, Grizzly Rage, Blood Howl"
1024,Bagels,100,Hardcore,804,Druid,"Earth Spike, Pulverize, Earthen Bulwark, Debilitating Roar, Grizzly Rage, Trample"
1025,Sarinka,100,Hardcore,812,Barbarian,"Lunging Strike, Whirlwind, Rallying Cry, Challenging Shout, War Cry, Wrath of the Berserker"
1026,ëë£¨ì´ë,100,Hardcore,783,Druid,"Claw, Pulverize, Earthen Bulwark, Blood Howl, Trample, Grizzly Rage"
1027,FTP,100,Hardcore,796,Barbarian,"Lunging Strike, Whirlwind, Rallying Cry, War Cry, Challenging Shout, Wrath of the Berserker"
1028,Jerpy,100,Hardcore,794,Barbarian,"Lunging Strike, Whirlwind, Rallying Cry, Challenging Shout, War Cry, Wrath of the Berserker"
1029,Zizaran,100,Hardcore,780,Rogue,"Rapid Fire, Concealment, Puncture, Shadow Imbuement, Poison Imbuement, Dark Shroud"
1030,exoqqen,100,Hardcore,757,Rogue,"Puncture, Twisting Blades, Shadow Step, Death Trap, Poison Trap, Dark Shroud"
1031,Erbear,100,Hardcore,781,Rogue,"Puncture, Dash, Poison Imbuement, Shadow Imbuement, Flurry, Shadow Step"
1032,Minatoto,100,Hardcore,804,Barbarian,"Lunging Strike, Whirlwind, Rallying Cry, Challenging Shout, War Cry, Wrath of the Berserker"
1033,CBTSERVUTGG,100,Hardcore,792,Barbarian,"Lunging Strike, Whirlwind, Challenging Shout, Rallying Cry, War Cry, Wrath of the Berserker"
1034,Rise,100,Hardcore,816,Rogue,"Puncture, Twisting Blades, Poison Trap, Death Trap, Dash, Shadow Step"
1035,BABAMUN,100,Hardcore,806,Barbarian,"Lunging Strike, Hammer of the Ancients, Rallying Cry, Challenging Shout, War Cry, Wrath of the Berserker"
1036,WarfareHC,100,Hardcore,818,Barbarian,"Lunging Strike, Whirlwind, Rallying Cry, Challenging Shout, War Cry, Wrath of the Berserker"
1037,Drumroleplzz,100,Hardcore,789,Barbarian,"Lunging Strike, Whirlwind, Rallying Cry, Challenging Shout, War Cry, Wrath of the Berserker"
1038,Soyol,100,Hardcore,748,Barbarian,"Lunging Strike, Whirlwind, Rallying Cry, Challenging Shout, War Cry, Wrath of the Berserker"
1039,Medipack,100,Hardcore,796,Sorcerer,"Ice Armor, Firewall, Teleport, Flame Shield, Inferno, Frost Nova"
1040,Zain,100,Hardcore,802,Barbarian,"Lunging Strike, Hammer of the Ancients, Rallying Cry, War Cry, Challenging Shout, Wrath of the Berserker"
1041,Lana,100,Hardcore,741,Rogue,"Puncture, Twisting Blades, Shadow Step, Dash, Shadow Clone, Shadow Imbuement"
1042,RipMe,100,Hardcore,786,Rogue,"Twisting Blades, Shadow Clone, Shadow Step, Dash, Poison Imbuement, Poison Trap"
1043,billy,100,Hardcore,813,Sorcerer,"Ice Shards, Flame Shield, Teleport, Ice Armor, Frost Nova, Inferno"
1044,FabiHC,100,Hardcore,803,Druid,"Earth Spike, Pulverize, Trample, Earthen Bulwark, Debilitating Roar, Grizzly Rage"
1045,Narmomorn,100,Hardcore,817,Necromancer,"Decompose, Blight, Corpse Explosion, Blood Mist, Army of the Dead, Raise Skeleton"
1046,TrueC,100,Hardcore,812,Barbarian,"Lunging Strike, Rend, Challenging Shout, Rallying Cry, Steel Grasp, Wrath of the Berserker"
1047,ë³ëìì´,100,Hardcore,811,Sorcerer,"Frost Bolt, Ice Shards, Ice Armor, Teleport, Frost Nova, Flame Shield"
1048,Sastron,100,Hardcore,774,Druid,"Earth Spike, Pulverize, Debilitating Roar, Trample, Earthen Bulwark, Grizzly Rage"
1049,Zordochbarb,100,Hardcore,768,Barbarian,"Lunging Strike, Whirlwind, Rallying Cry, War Cry, Challenging Shout, Wrath of the Berserker"
1050,Bazingo,100,Hardcore,796,Barbarian,"Lunging Strike, Whirlwind, Challenging Shout, War Cry, Rallying Cry, Wrath of the Berserker"
1051,blasphemous,100,Hardcore,803,Sorcerer,"Flame Shield, Ice Shards, Ice Armor, Deep Freeze, Frost Nova, Teleport"
1052,Ay,100,Hardcore,815,Necromancer,"Iron Maiden, Bone Spear, Corpse Tendrils, Blood Mist, Corpse Explosion, Bone Storm"
1053,ThisIsI,100,Hardcore,806,Sorcerer,"Arc Lash, Frost Nova, Inferno, Flame Shield, Ice Armor, Teleport"
1054,Garf,100,Hardcore,788,Barbarian,"Lunging Strike, Whirlwind, Rallying Cry, Challenging Shout, War Cry, Wrath of the Berserker"
1055,Freney,100,Hardcore,793,Barbarian,"Wrath of the Berserker, Whirlwind, Lunging Strike, Challenging Shout, Rallying Cry, War Cry"
1056,CanniCakedUp,100,Hardcore,769,Druid,"Earth Spike, Pulverize, Earthen Bulwark, Debilitating Roar, Trample, Grizzly Rage"
1057,Nehxra,100,Hardcore,769,Necromancer,"Hemorrhage, Bone Spear, Raise Skeleton, Golem, Bone Storm, Decrepify"
1058,Stegolas,100,Hardcore,802,Rogue,"Twisting Blades, Puncture, Dash, Shadow Step, Poison Trap, Death Trap"
1059,Dunkel,100,Hardcore,795,Rogue,"Puncture, Twisting Blades, Poison Trap, Death Trap, Dash, Shadow Step"
1060,MINISTACEYGE,100,Hardcore,767,Rogue,"Blade Shift, Penetrating Shot, Shadow Imbuement, Shadow Step, Poison Imbuement, Poison Trap"
1061,LastTryII,100,Hardcore,770,Barbarian,"Lunging Strike, Whirlwind, Rallying Cry, War Cry, Challenging Shout, Wrath of the Berserker"
1062,BubbaGump,100,Hardcore,803,Druid,"Pulverize, Earth Spike, Earthen Bulwark, Debilitating Roar, Trample, Grizzly Rage"
1063,Shiph,100,Hardcore,0,Necromancer,
1064,Gurp,100,Hardcore,788,Druid,"Storm Strike, Tornado, Blood Howl, Hurricane, Earthen Bulwark, Grizzly Rage"
1065,Arik,100,Hardcore,786,Rogue,"Puncture, Twisting Blades, Shadow Step, Dash, Dark Shroud, Poison Trap"
1066,Denta,100,Hardcore,761,Barbarian,"Lunging Strike, Hammer of the Ancients, Rallying Cry, Challenging Shout, War Cry, Wrath of the Berserker"
1067,Torrbabar,100,Hardcore,828,Barbarian,"Lunging Strike, Whirlwind, Rallying Cry, War Cry, Challenging Shout, Wrath of the Berserker"
1068,aiai,100,Hardcore,795,Druid,"Earth Spike, Pulverize, Trample, Debilitating Roar, Earthen Bulwark, Grizzly Rage"
1069,Sorceress,100,Hardcore,803,Sorcerer,"Ice Shards, Teleport, Frost Nova, Ice Armor, Meteor, Flame Shield"
1070,Zeth,100,Hardcore,809,Barbarian,"Lunging Strike, Whirlwind, Rallying Cry, Challenging Shout, War Cry, Wrath of the Berserker"
1071,Daera,100,Hardcore,795,Sorcerer,"Ice Shards, Flame Shield, Ice Armor, Frost Nova, Deep Freeze, Teleport"
1072,LifeBringer,100,Hardcore,795,Necromancer,"Blood Mist, Corpse Explosion, Raise Skeleton, Golem, Decrepify, Bone Storm"
1073,é¿æ³¢ç½åä¸,100,Hardcore,817,Sorcerer,"Frost Bolt, Ice Shards, Inferno, Teleport, Flame Shield, Frost Nova"
1074,KroniteHC,100,Hardcore,814,Barbarian,"Flay, Rend, Rallying Cry, Challenging Shout, War Cry, Steel Grasp"
1075,MrHardcore,100,Hardcore,800,Sorcerer,"Arc Lash, Ice Shards, Teleport, Frost Nova, Ice Armor, Inferno"
1076,ë¯¸ì¼ë¼,100,Hardcore,0,Rogue,
1077,Rynn,100,Hardcore,780,Druid,"Earth Spike, Pulverize, Earthen Bulwark, Debilitating Roar, Grizzly Rage, Trample"
1078,these,100,Hardcore,810,Druid,"Storm Strike, Tornado, Blood Howl, Hurricane, Grizzly Rage, Cyclone Armor"
1079,Gymini,100,Hardcore,797,Druid,"Earth Spike, Pulverize, Grizzly Rage, Earthen Bulwark, Trample, Debilitating Roar"
1080,Aenulle,100,Hardcore,820,Barbarian,"Lunging Strike, Hammer of the Ancients, Rallying Cry, Challenging Shout, War Cry, Wrath of the Berserker"
1081,Sypopath,100,Hardcore,815,Necromancer,"Bone Storm, Golem, Corpse Tendrils, Decrepify, Blood Mist, Raise Skeleton"
1082,Zakki,100,Hardcore,798,Sorcerer,"Ice Armor, Inferno, Flame Shield, Teleport, Firewall, Frost Nova"
1083,nitroN,100,Hardcore,805,Sorcerer,"Ice Shards, Inferno, Ice Armor, Teleport, Flame Shield, Frost Nova"
1084,Sahima,100,Hardcore,797,Rogue,"Puncture, Twisting Blades, Shadow Clone, Poison Trap, Dash, Shadow Step"
1085,RegenHC,100,Hardcore,802,Sorcerer,"Arc Lash, Flame Shield, Teleport, Frost Nova, Unstable Currents, Ice Armor"
1086,JBFraudstaff,100,Hardcore,808,Druid,"Storm Strike, Tornado, Cyclone Armor, Hurricane, Blood Howl, Grizzly Rage"
1087,BigMontana,100,Hardcore,791,Barbarian,"Lunging Strike, Rend, Wrath of the Berserker, Challenging Shout, War Cry, Rallying Cry"
1088,Balance,100,Hardcore,0,Druid,
1089,Dunadan,100,Hardcore,804,Rogue,"Forceful Arrow, Penetrating Shot, Shadow Step, Shadow Imbuement, Poison Imbuement, Poison Trap"
1090,PaPowPow,100,Hardcore,803,Necromancer,"Bone Splinters, Bone Spear, Blood Mist, Decrepify, Corpse Tendrils, Bone Storm"
1091,Pyraxis,100,Hardcore,818,Sorcerer,"Arc Lash, Flame Shield, Teleport, Ice Armor, Unstable Currents, Frost Nova"
1092,seqRip,99,Hardcore,811,Barbarian,"Lunging Strike, Hammer of the Ancients, Leap, Death Blow, Steel Grasp, Iron Maelstrom"
1093,ë§ìì´í¸ê¸°,99,Hardcore,805,Druid,"Earth Spike, Pulverize, Earthen Bulwark, Debilitating Roar, Trample, Grizzly Rage"
1094,Kader,99,Hardcore,802,Sorcerer,"Ice Shards, Inferno, Ice Armor, Frost Nova, Attack, Teleport"
1095,ã´ãã,99,Hardcore,795,Barbarian,"Lunging Strike, Hammer of the Ancients, Leap, Wrath of the Berserker, Iron Skin, Steel Grasp"
1096,Mythickal,99,Hardcore,811,Druid,"Earth Spike, Pulverize, Grizzly Rage, Earthen Bulwark, Debilitating Roar, Trample"
1097,mars,99,Hardcore,808,Rogue,"Puncture, Penetrating Shot, Poison Trap, Shadow Step, Poison Imbuement, Shadow Imbuement"
1098,ë°©ì¶ì´,99,Hardcore,802,Barbarian,"Frenzy, Challenging Shout, Rallying Cry, War Cry, Wrath of the Berserker, Whirlwind"
1099,winarki,98,Hardcore,802,Barbarian,"Lunging Strike, Whirlwind, War Cry, Challenging Shout, Rallying Cry, Wrath of the Berserker"
1100,ZOD,98,Hardcore,793,Rogue,"Shadow Clone, Flurry, Shadow Step, Concealment, Cold Imbuement, Shadow Imbuement"
1101,MagicMittens,98,Hardcore,785,Sorcerer,"Flame Shield, Ice Shards, Ice Armor, Teleport, Frost Nova, Deep Freeze"
1102,Slimjimm,98,Hardcore,814,Sorcerer,"Flame Shield, Ice Shards, Ice Armor, Teleport, Frost Nova, Deep Freeze"
1103,LipeSX,98,Hardcore,810,Barbarian,"Lunging Strike, Double Swing, War Cry, Rallying Cry, Challenging Shout, Wrath of the Berserker"
1104,ChickenWingy,98,Hardcore,792,Necromancer,"Bone Splinters, Bone Spear, Decrepify, Corpse Tendrils, Bone Storm, Blood Mist"
1105,Anth,98,Hardcore,798,Barbarian,"Lunging Strike, Whirlwind, Rallying Cry, War Cry, Challenging Shout, Wrath of the Berserker"
1106,Scruffy,98,Hardcore,788,Barbarian,"Lunging Strike, Whirlwind, Rallying Cry, War Cry, Challenging Shout, Wrath of the Berserker"
1107,WeeStabbaJr,98,Hardcore,800,Rogue,"Puncture, Flurry, Dash, Shadow Step, Poison Imbuement, Poison Trap"
1108,TK,98,Hardcore,804,Sorcerer,"Arc Lash, Flame Shield, Teleport, Ice Armor, Frost Nova, Unstable Currents"
1109,Sanya,98,Hardcore,786,Druid,"Maul, Pulverize, Earthen Bulwark, Grizzly Rage, Trample, Poison Creeper"
1110,Hazeblade,98,Hardcore,807,Sorcerer,"Ice Shards, Teleport, Deep Freeze, Ice Armor, Frost Nova, Flame Shield"
1111,EgbertTW,98,Hardcore,820,Sorcerer,"Frost Bolt, Ice Shards, Frost Nova, Teleport, Ice Armor, Deep Freeze"
1112,Vellag,98,Hardcore,828,Rogue,"Puncture, Twisting Blades, Dash, Shadow Step, Dark Shroud, Poison Trap"
1113,Agura,98,Hardcore,808,Sorcerer,"Blizzard, Frost Nova, Teleport, Ice Armor, Flame Shield, Deep Freeze"
1114,wudijo,97,Hardcore,790,Rogue,"Poison Trap, Barrage, Death Trap, Shadow Imbuement, Dash, Shadow Step"
1115,Nefliax,97,Hardcore,802,Rogue,"Puncture, Twisting Blades, Poison Imbuement, Poison Trap, Concealment, Shadow Step"
1116,ë§ë£¨,97,Hardcore,803,Rogue,"Puncture, Twisting Blades, Dash, Shadow Step, Shadow Imbuement, Poison Trap"
1117,Darazu,97,Hardcore,810,Necromancer,"Reap, Corpse Tendrils, Blood Mist, Decrepify, Corpse Explosion, Bone Storm"
1118,Aiz,97,Hardcore,795,Sorcerer,"Arc Lash, Flame Shield, Ice Armor, Frost Nova, Teleport, Unstable Currents"
1119,frostnovahc,97,Hardcore,812,Sorcerer,"Meteor, Ice Shards, Frost Nova, Ice Armor, Teleport, Flame Shield"
1120,Buckykat,97,Hardcore,795,Necromancer,"Bone Spear, Decrepify, Raise Skeleton, Bone Storm, Golem, Blood Mist"
1121,Iratas,97,Hardcore,808,Barbarian,"Iron Skin, Whirlwind, Rallying Cry, Challenging Shout, War Cry, Wrath of the Berserker"
1122,Aroundes,97,Hardcore,777,Barbarian,"Lunging Strike, Whirlwind, Rallying Cry, War Cry, Challenging Shout, Wrath of the Berserker"
1123,Tuxie,97,Hardcore,808,Sorcerer,"Ice Blades, Blizzard, Deep Freeze, Frost Nova, Teleport, Ice Armor"
1124,Ktp,97,Hardcore,796,Barbarian,"Wrath of the Berserker, Whirlwind, Rallying Cry, Challenging Shout, War Cry, Leap"
1125,JohnnyKruLL,97,Hardcore,830,Rogue,"Puncture, Twisting Blades, Dash, Shadow Step, Dark Shroud, Shadow Imbuement"
1126,koil,97,Hardcore,812,Sorcerer,"Inferno, Ice Shards, Frost Nova, Teleport, Blizzard, Flame Shield"
1127,Sanavi,97,Hardcore,786,Necromancer,"Decrepify, Bone Storm, Corpse Explosion, Raise Skeleton, Blood Mist, Corpse Tendrils"
1128,Crang,97,Hardcore,801,Sorcerer,"Ice Shards, Frost Nova, Deep Freeze, Teleport, Ice Armor, Flame Shield"
1129,HiveLuiser,96,Hardcore,785,Barbarian,"Lunging Strike, Whirlwind, Challenging Shout, Rallying Cry, War Cry, Wrath of the Berserker"
1130,íì½ë°ì°ë,96,Hardcore,809,Druid,"Storm Strike, Tornado, Grizzly Rage, Blood Howl, Cyclone Armor, Hurricane"
1131,Morbo,96,Hardcore,817,Sorcerer,"Arc Lash, Ball Lightning, Teleport, Frost Nova, Ice Armor, Unstable Currents"
1132,Nabila,96,Hardcore,782,Barbarian,"Lunging Strike, Whirlwind, Challenging Shout, Rallying Cry, War Cry, Wrath of the Berserker"
1133,Tempsky,96,Hardcore,794,Sorcerer,"Flame Shield, Ice Shards, Ice Armor, Teleport, Frost Nova, Deep Freeze"
1134,Devilz,96,Hardcore,810,Rogue,"Puncture, Twisting Blades, Shadow Step, Dash, Shadow Clone, Shadow Imbuement"
1135,ìì¼ë°©ì¬ì¤ë§ê²½ì,96,Hardcore,784,Barbarian,"Attack, Whirlwind, Rallying Cry, War Cry, Challenging Shout, Wrath of the Berserker"
1136,AquaDruid,96,Hardcore,808,Druid,"Earth Spike, Pulverize, Earthen Bulwark, Debilitating Roar, Trample, Grizzly Rage"
1137,Borofsol,96,Hardcore,804,Sorcerer,"Lightning Spear, Ice Shards, Flame Shield, Ice Armor, Teleport, Frost Nova"
1138,MOOOOOOOOOO,96,Hardcore,797,Druid,"Storm Strike, Tornado, Blood Howl, Cyclone Armor, Hurricane, Grizzly Rage"
1139,Thatguy,96,Hardcore,807,Druid,"Earth Spike, Pulverize, Earthen Bulwark, Grizzly Rage, Debilitating Roar, Trample"
1140,sodowwhy,96,Hardcore,788,Rogue,"Puncture, Twisting Blades, Shadow Step, Dash, Death Trap, Poison Trap"
1141,Yolo,96,Hardcore,784,Sorcerer,"Frost Bolt, Ice Shards, Teleport, Ice Armor, Frost Nova, Deep Freeze"
1142,Redim,95,Hardcore,815,Barbarian,"Lunging Strike, Whirlwind, Challenging Shout, War Cry, Rallying Cry, Wrath of the Berserker"
1143,Wolf,95,Hardcore,802,Rogue,"Puncture, Flurry, Dash, Shadow Step, Dark Shroud, Poison Imbuement"
1144,Masamune,95,Hardcore,0,Rogue,
1145,sr,95,Hardcore,795,Necromancer,"Bone Splinters, Bone Spear, Bone Storm, Corpse Explosion, Corpse Tendrils, Blood Mist"
1146,FuzzyWuzzy,95,Hardcore,797,Druid,"Earth Spike, Pulverize, Earthen Bulwark, Trample, Debilitating Roar, Grizzly Rage"
1147,Rain,95,Hardcore,799,Rogue,"Puncture, Twisting Blades, Poison Trap, Dash, Dark Shroud, Shadow Step"
1148,Emily,95,Hardcore,795,Rogue,"Puncture, Twisting Blades, Shadow Step, Poison Trap, Dash, Death Trap"
1149,Kaya,95,Hardcore,0,Rogue,
1150,Shaiden,95,Hardcore,791,Barbarian,"Lunging Strike, Whirlwind, Rallying Cry, War Cry, Challenging Shout, Wrath of the Berserker"
1151,Apheon,95,Hardcore,791,Rogue,"Puncture, Flurry, Shadow Step, Dark Shroud, Poison Imbuement, Poison Trap"
1152,ëìë¸ë¡ë³´í,95,Hardcore,788,Sorcerer,"Frost Bolt, Ice Shards, Flame Shield, Ice Armor, Frost Nova, Teleport"
1153,Demacia,95,Hardcore,800,Necromancer,"Decrepify, Bone Spear, Blood Mist, Bone Prison, Corpse Tendrils, Bone Storm"
1154,Panzar,95,Hardcore,804,Rogue,"Puncture, Twisting Blades, Dash, Shadow Step, Poison Trap, Death Trap"
1155,deadge,95,Hardcore,809,Barbarian,"Lunging Strike, Whirlwind, Rallying Cry, War Cry, Challenging Shout, Wrath of the Berserker"
1156,Bumbalka,95,Hardcore,812,Barbarian,"Lunging Strike, Hammer of the Ancients, Rallying Cry, Challenging Shout, War Cry, Wrath of the Berserker"
1157,ZÃ©damanga,95,Hardcore,778,Druid,"Earth Spike, Pulverize, Trample, Debilitating Roar, Earthen Bulwark, Grizzly Rage"
1158,voltrontwo,95,Hardcore,827,Sorcerer,"Ice Shards, Teleport, Meteor, Ice Armor, Flame Shield, Frost Nova"
1159,ììë§¥ì¤,95,Hardcore,782,Barbarian,"Frenzy, Whirlwind, Rallying Cry, War Cry, Challenging Shout, Wrath of the Berserker"
1160,Juxz,95,Hardcore,784,Barbarian,"Lunging Strike, Whirlwind, Rallying Cry, Challenging Shout, War Cry, Wrath of the Berserker"
1161,Decay,95,Hardcore,774,Sorcerer,"Ice Armor, Blizzard, Teleport, Flame Shield, Frost Nova, Ice Shards"
1162,Nastymilk,94,Hardcore,791,Barbarian,"Frenzy, Double Swing, Rallying Cry, War Cry, Leap, Charge"
1163,Majyssienne,94,Hardcore,0,Sorcerer,
1164,dense,94,Hardcore,805,Druid,"Maul, Pulverize, Trample, Cyclone Armor, Earthen Bulwark, Grizzly Rage"
1165,MiseryHC,94,Hardcore,0,Druid,
1166,Zlayge,94,Hardcore,796,Druid,"Tornado, Storm Strike, Hurricane, Grizzly Rage, Blood Howl, Cyclone Armor"
1167,Amnex,94,Hardcore,0,Sorcerer,
1168,Ois,94,Hardcore,776,Necromancer,"Bone Splinters, Bone Spear, Raise Skeleton, Corpse Explosion, Decrepify, Golem"
1169,HelmanB,94,Hardcore,800,Barbarian,"Leap, Whirlwind, Rallying Cry, Challenging Shout, War Cry, Wrath of the Berserker"
1170,Morgonbladet,94,Hardcore,755,Sorcerer,"Blizzard, Ice Shards, Frost Nova, Teleport, Ice Armor, Flame Shield"
1171,Emerald,94,Hardcore,763,Barbarian,"Lunging Strike, War Cry, Whirlwind, Rallying Cry, Challenging Shout, Wrath of the Berserker"
1172,ThyGodlike,94,Hardcore,781,Druid,"Storm Strike, Tornado, Blood Howl, Hurricane, Grizzly Rage, Cyclone Armor"
1173,prayfornoDC,93,Hardcore,800,Rogue,"Puncture, Twisting Blades, Dash, Shadow Step, Poison Trap, Death Trap"
1174,OKLOL,93,Hardcore,805,Necromancer,"Bone Splinters, Bone Spear, Raise Skeleton, Blood Mist, Army of the Dead, Golem"
1175,NEVAR,93,Hardcore,797,Barbarian,"Lunging Strike, Whirlwind, Rallying Cry, Challenging Shout, Wrath of the Berserker, War Cry"
1176,Muertina,93,Hardcore,790,Rogue,"Puncture, Twisting Blades, Death Trap, Dash, Poison Trap, Shadow Step"
1177,KingCobra,93,Hardcore,780,Barbarian,"Lunging Strike, Hammer of the Ancients, Rallying Cry, War Cry, Challenging Shout, Wrath of the Berserker"
1178,Lovely,93,Hardcore,803,Sorcerer,"Flame Shield, Ice Shards, Teleport, Frost Nova, Ice Armor, Meteor"
1179,KingLouie,93,Hardcore,785,Druid,"Storm Strike, Tornado, Earthen Bulwark, Cyclone Armor, Hurricane, Grizzly Rage"
1180,Plumplumator,93,Hardcore,774,Sorcerer,"Ice Shards, Ice Armor, Teleport, Flame Shield, Frost Nova, Deep Freeze"
1181,Celdoria,93,Hardcore,795,Sorcerer,"Ice Shards, Meteor, Teleport, Frost Nova, Flame Shield, Ice Armor"
1182,ë¼ì¸ë¶,93,Hardcore,779,Sorcerer,"Frost Bolt, Ice Shards, Teleport, Ice Armor, Flame Shield, Frost Nova"
1183,Raena,93,Hardcore,819,Rogue,"Puncture, Twisting Blades, Poison Trap, Dash, Concealment, Rapid Fire"
1184,dj,93,Hardcore,745,Rogue,"Puncture, Twisting Blades, Dash, Poison Trap, Death Trap, Shadow Step"
1185,PURA,93,Hardcore,795,Druid,"Earth Spike, Pulverize, Earthen Bulwark, Debilitating Roar, Trample, Grizzly Rage"
1186,Schmoobaad,93,Hardcore,800,Sorcerer,"Ice Armor, Ice Shards, Flame Shield, Frost Nova, Teleport, Deep Freeze"
1187,GPT,92,Hardcore,815,Rogue,"Puncture, Twisting Blades, Dash, Shadow Step, Poison Trap, Death Trap"
1188,MollyCyrus,92,Hardcore,779,Necromancer,"Reap, Bone Spirit, Bone Prison, Blood Mist, Corpse Tendrils, Bone Storm"
1189,ëª¨í,92,Hardcore,784,Necromancer,"Bone Splinters, Bone Spear, Bone Storm, Blood Mist, Corpse Tendrils, Bone Prison"
1190,Tereterno,92,Hardcore,823,Druid,"Earth Spike, Pulverize, Debilitating Roar, Earthen Bulwark, Grizzly Rage, Trample"
1191,Rydia,92,Hardcore,793,Rogue,"Puncture, Twisting Blades, Shadow Step, Dark Shroud, Death Trap, Poison Trap"
1192,Jannaka,92,Hardcore,791,Necromancer,"Bone Splinters, Bone Spear, Corpse Explosion, Corpse Tendrils, Blood Mist, Bone Storm"
1193,Bonenizer,92,Hardcore,811,Necromancer,"Reap, Bone Spirit, Corpse Explosion, Corpse Tendrils, Bone Storm, Blood Mist"
1194,Zero,92,Hardcore,778,Sorcerer,"Ice Armor, Ice Shards, Frost Nova, Deep Freeze, Teleport, Flame Shield"
1195,Domyouji,92,Hardcore,776,Barbarian,"Lunging Strike, Whirlwind, Rallying Cry, War Cry, Challenging Shout, Wrath of the Berserker"
1196,RIP,92,Hardcore,793,Rogue,"Puncture, Flurry, Shadow Step, Dash, Shadow Imbuement, Poison Imbuement"
1197,Freezing,92,Hardcore,790,Rogue,"Puncture, Twisting Blades, Shadow Step, Death Trap, Dark Shroud, Poison Trap"
1198,YumingTW,92,Hardcore,823,Barbarian,"Lunging Strike, Whirlwind, Rallying Cry, Challenging Shout, War Cry, Wrath of the Berserker"
1199,Wudisch,92,Hardcore,768,Sorcerer,"Ice Armor, Firewall, Flame Shield, Frost Nova, Teleport, Inferno"
1200,NotIceshards,92,Hardcore,775,Sorcerer,"Arc Lash, Unstable Currents, Teleport, Frost Nova, Ice Armor, Flame Shield"
1201,WhosMoose,92,Hardcore,787,Rogue,"Forceful Arrow, Penetrating Shot, Dash, Poison Trap, Shadow Imbuement, Poison Imbuement"
1202,kiko,92,Hardcore,799,Barbarian,"Wrath of the Berserker, Whirlwind, Lunging Strike, Rallying Cry, War Cry, Challenging Shout"
1203,birb,91,Hardcore,798,Druid,"Storm Strike, Earthen Bulwark, Rabies, Debilitating Roar, Trample, Hurricane"
1204,Asparagus,91,Hardcore,0,Druid,
1205,Tetra,91,Hardcore,0,Sorcerer,
1206,Lilbro,91,Hardcore,787,Barbarian,"Lunging Strike, Hammer of the Ancients, Rallying Cry, Challenging Shout, War Cry, Wrath of the Berserker"
1207,SpiralBarb,91,Hardcore,799,Barbarian,"Lunging Strike, Whirlwind, Leap, Challenging Shout, Rallying Cry, Wrath of the Berserker"
1208,DakkyHC,91,Hardcore,0,Rogue,
1209,MiKaSA,91,Hardcore,785,Rogue,"Invigorating Strike, Twisting Blades, Shadow Step, Shadow Imbuement, Dash, Shadow Clone"
